post-attention projection norm w/ residual conn,post-attention projection norm w/o residual conn,post-mlp projection norm w/ residual conn,post-mlp projection norm w/o residual conn
27.875,1.9609375,2.671875,2.125
16.25,3.421875,7.03125,8.75
62.25,4.28125,5.5,9.1875
14.6875,4.21875,9.375,9.5625
18.875,3.984375,5.15625,7.90625
33.5,4.0,16.375,16.375
41.0,19.125,14.0,31.375
36.0,3.46875,6.03125,7.71875
17.125,2.59375,3.96875,4.5
83.0,2.171875,5.96875,6.53125
27.625,2.8125,5.375,4.4375
81.5,1.1953125,2.625,2.453125
25.875,1.3671875,3.890625,3.34375
5.46875,2.1875,5.84375,4.46875
9.5625,0.89453125,4.78125,4.28125
0.1708984375,0.15234375,0.1962890625,0.1787109375
117.5,2.90625,11.1875,9.0625
10.8125,2.859375,7.375,5.78125
11.625,4.75,9.125,6.0
6.34375,4.125,9.0,7.0
14.25,9.25,9.5,6.875
20.375,4.4375,4.59375,5.21875
22.625,4.75,11.4375,12.375
42.75,11.125,19.625,25.625
73.0,12.8125,45.25,47.25
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.5390625,0.7734375,8.8125,8.6875
129.0,0.63671875,0.82421875,0.8046875
5.40625,1.8515625,1.5859375,1.1796875
3.953125,1.3515625,2.078125,1.4296875
54.5,1.4375,1.6015625,1.734375
57.0,1.5546875,2.34375,2.015625
29.0,1.921875,2.609375,2.125
16.125,3.34375,6.96875,8.5
62.5,4.28125,5.46875,9.0625
14.3125,4.15625,9.125,9.3125
18.875,3.765625,5.09375,7.65625
34.5,3.859375,15.75,15.8125
41.0,18.125,13.6875,30.125
40.25,3.09375,5.875,7.0
20.25,2.515625,3.984375,3.640625
87.5,1.9609375,5.0,5.125
30.5,3.625,5.3125,4.65625
85.5,1.5,3.171875,2.828125
24.875,1.4140625,3.875,3.34375
5.3125,2.015625,5.0625,4.0625
8.4375,1.5390625,5.125,4.1875
3.75,1.671875,6.09375,4.875
0.330078125,0.263671875,0.298828125,0.25390625
122.5,3.140625,7.75,5.65625
12.0,5.0625,9.625,6.125
6.59375,4.25,8.9375,6.875
14.1875,8.875,9.4375,6.625
19.5,4.15625,4.65625,5.125
23.0,4.9375,11.5,12.8125
42.25,10.4375,18.625,24.0
73.0,13.4375,44.5,45.25
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.5390625,0.78515625,8.0625,7.9375
129.0,0.828125,0.9921875,0.79296875
5.09375,1.8515625,1.5703125,1.1953125
3.53125,1.375,2.078125,1.4296875
54.25,1.3984375,1.59375,1.7421875
57.0,1.5546875,2.328125,2.0
29.5,1.921875,2.625,2.125
15.9375,3.3125,7.0,8.5
62.25,4.1875,5.40625,8.9375
14.0625,4.0625,9.125,9.25
19.0,3.640625,5.0,7.40625
34.5,3.703125,15.125,15.125
40.75,18.0,13.5,29.875
42.25,2.703125,5.6875,6.125
21.625,2.375,3.9375,3.15625
89.0,2.109375,4.625,4.25
31.375,4.5625,5.46875,5.25
84.5,2.140625,3.828125,3.390625
21.5,1.890625,4.3125,3.609375
8.25,2.4375,4.46875,3.609375
9.375,2.265625,6.09375,4.5625
7.0625,1.296875,4.96875,4.28125
7.875,0.84765625,3.890625,3.53125
0.3359375,0.294921875,0.322265625,0.2734375
131.0,8.8125,13.0,5.84375
6.78125,4.40625,8.75,6.53125
13.8125,8.6875,9.0,6.25
19.25,3.65625,4.75,4.84375
22.75,4.875,11.4375,12.1875
42.75,10.4375,17.25,22.875
70.5,13.625,47.5,48.0
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.5703125,0.7890625,7.84375,7.71875
129.0,0.765625,0.94921875,0.79296875
5.34375,1.875,1.578125,1.1953125
3.359375,1.390625,2.078125,1.40625
53.5,1.4296875,1.6171875,1.7734375
57.0,1.578125,2.265625,1.9609375
29.625,1.9375,2.609375,2.125
16.0,3.296875,7.0625,8.5
62.5,4.1875,5.46875,9.0
13.875,4.0625,9.125,9.25
18.875,3.578125,5.03125,7.40625
34.75,3.703125,15.0625,14.9375
41.0,18.25,13.3125,29.875
43.0,2.59375,5.59375,5.71875
22.0,2.578125,4.21875,3.375
89.5,2.25,4.46875,4.0625
32.0,5.1875,5.375,6.40625
83.5,2.640625,5.125,4.9375
22.125,2.109375,5.34375,4.625
13.0625,3.03125,5.1875,4.3125
9.25,3.0625,5.28125,3.296875
13.75,1.734375,4.75,4.59375
14.8125,1.6484375,5.28125,4.15625
16.25,2.421875,7.1875,5.5
0.30859375,0.2890625,0.3203125,0.279296875
137.0,5.84375,10.0625,6.40625
13.5625,8.5,8.5,6.375
19.75,3.765625,4.59375,4.90625
24.5,5.6875,11.75,12.6875
42.5,9.8125,18.0,23.25
73.0,14.125,46.0,47.25
2.1250362580715887e-16,2.1250362580715887e-16,2.5847379792054426e-16,2.5847379792054426e-16
1.5859375,0.77734375,7.625,7.5
129.0,0.6875,0.89453125,0.8125
5.1875,1.8359375,1.5546875,1.171875
2.875,1.3984375,2.09375,1.421875
53.5,1.390625,1.59375,1.765625
57.25,1.6328125,2.28125,1.9609375
29.875,1.96875,2.59375,2.140625
16.0,3.21875,7.1875,8.5
62.5,4.15625,5.34375,8.875
13.875,4.0625,9.25,9.25
19.375,3.5,5.15625,7.40625
35.0,3.578125,14.875,14.6875
41.0,18.125,13.25,29.625
44.0,2.46875,5.59375,5.40625
22.375,2.703125,4.53125,3.859375
90.0,2.515625,4.65625,4.46875
32.25,6.09375,5.375,7.375
82.5,3.1875,6.34375,6.40625
22.375,2.578125,6.0625,5.4375
16.125,3.5,5.84375,5.21875
12.1875,4.0,5.28125,3.171875
17.5,2.484375,4.375,4.96875
19.0,2.4375,6.40625,4.6875
19.5,2.578125,6.65625,5.125
6.5625,3.9375,8.125,4.625
0.40234375,0.361328125,0.412109375,0.345703125
133.0,7.96875,8.875,6.5
19.5,3.671875,4.625,4.8125
24.125,5.5,11.9375,12.625
41.75,8.9375,18.625,23.25
73.0,15.1875,45.5,47.25
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.6015625,0.77734375,7.9375,7.875
128.0,0.79296875,0.98046875,0.78515625
4.75,1.7578125,1.515625,1.1484375
3.0625,1.3671875,2.0625,1.4140625
53.5,1.5390625,1.6875,1.796875
56.5,1.59375,2.28125,1.984375
30.25,1.921875,2.5625,2.140625
16.25,3.25,7.21875,8.5625
62.75,4.21875,5.40625,9.0
14.0625,4.03125,9.125,9.125
19.125,3.453125,5.0625,7.28125
34.75,3.625,14.625,14.375
40.75,17.875,13.1875,29.375
44.25,2.421875,5.5625,5.21875
22.25,2.703125,4.71875,4.1875
89.5,2.703125,4.9375,4.75
31.75,5.9375,5.375,7.8125
80.0,3.46875,6.6875,6.8125
22.5,2.734375,6.71875,6.0
18.75,4.15625,5.875,5.34375
14.4375,4.375,5.0625,3.203125
19.75,2.953125,4.25,4.8125
22.5,3.25,7.3125,4.875
21.875,3.296875,7.625,5.59375
9.8125,3.9375,7.5625,4.21875
10.0625,5.25,9.0625,4.6875
0.466796875,0.412109375,0.5234375,0.44140625
118.0,5.53125,5.15625,4.5625
24.375,5.375,12.125,12.625
42.5,9.0,18.5,23.25
74.5,14.8125,45.75,47.75
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.6171875,0.77734375,8.3125,8.1875
128.0,0.77734375,0.96484375,0.79296875
4.9375,1.7421875,1.5078125,1.1484375
3.28125,1.3828125,2.0625,1.4140625
53.75,1.5234375,1.6796875,1.78125
56.5,1.5859375,2.234375,1.9375
30.0,1.9453125,2.53125,2.078125
16.5,3.234375,7.1875,8.5
62.75,4.1875,5.4375,9.0
14.1875,3.984375,9.125,9.1875
18.5,3.34375,5.125,7.25
34.5,3.546875,14.5,14.1875
41.0,17.75,13.1875,29.25
42.25,2.21875,5.5,4.84375
21.0,2.875,5.3125,5.25
87.5,3.171875,5.5625,5.9375
31.0,6.875,6.46875,10.5
76.0,4.125,8.875,9.5
29.0,3.15625,9.625,9.0625
23.625,5.25,6.59375,7.59375
19.0,5.78125,4.8125,4.65625
27.375,4.34375,5.375,7.0625
33.0,4.75,11.4375,7.53125
34.75,4.5,10.4375,7.71875
23.625,6.09375,10.8125,5.90625
28.25,6.03125,9.9375,6.28125
32.75,9.8125,12.0625,6.09375
0.408203125,0.376953125,0.498046875,0.427734375
141.0,11.625,15.4375,12.6875
42.25,9.125,19.0,24.0
73.5,14.4375,45.75,48.5
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.59375,0.76953125,8.125,8.0
129.0,0.68359375,0.85546875,0.796875
5.40625,1.7265625,1.5,1.15625
3.359375,1.3984375,2.09375,1.4453125
54.25,1.4453125,1.6328125,1.7890625
56.5,1.578125,2.203125,1.9375
29.5,1.953125,2.515625,2.078125
16.375,3.21875,7.21875,8.5625
62.75,4.21875,5.5,9.0
14.0625,4.0625,9.25,9.3125
18.5,3.328125,5.1875,7.25
34.0,3.5625,14.5,14.125
40.75,17.625,13.25,29.125
40.5,2.171875,5.40625,4.59375
19.625,2.9375,5.8125,6.03125
84.5,3.546875,6.40625,7.21875
31.375,7.5,8.1875,13.375
72.5,4.6875,11.125,12.1875
35.75,3.5,12.75,12.125
28.375,6.84375,7.625,10.75
24.375,6.78125,6.0,8.5
36.25,5.34375,8.625,10.75
42.25,5.625,15.125,10.6875
44.75,5.84375,14.4375,10.875
31.875,8.375,14.9375,8.6875
40.0,7.9375,15.125,10.75
48.75,16.875,14.9375,10.5625
26.375,11.25,10.9375,5.1875
0.353515625,0.3203125,0.43359375,0.3828125
165.0,12.0,16.875,23.125
71.5,14.5625,45.5,48.0
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.6171875,0.765625,8.375,8.25
129.0,0.68359375,0.86328125,0.80078125
5.53125,1.75,1.515625,1.140625
3.671875,1.3515625,2.078125,1.421875
54.5,1.46875,1.6796875,1.78125
56.5,1.59375,2.203125,1.9453125
29.125,1.8984375,2.484375,2.0625
16.375,3.25,7.1875,8.5625
63.25,4.25,5.53125,9.125
13.875,4.09375,9.125,9.4375
18.0,3.3125,5.15625,7.21875
34.25,3.390625,14.3125,14.125
41.0,18.125,12.9375,29.375
39.25,2.109375,5.40625,4.3125
19.5,3.09375,6.5,7.0625
83.0,3.875,8.0,9.1875
34.5,8.1875,10.625,16.75
71.0,5.15625,13.5625,14.875
43.0,4.21875,16.0,15.5
31.875,7.90625,9.375,13.5625
28.625,8.0625,8.375,12.1875
43.5,6.3125,12.4375,14.4375
48.25,6.75,18.625,13.625
51.0,7.4375,17.625,13.375
35.0,11.5625,18.875,10.875
44.0,9.375,19.875,14.625
52.75,23.25,17.625,15.5625
33.0,22.625,13.125,15.625
16.875,15.4375,16.5,11.5
0.318359375,0.271484375,0.4140625,0.396484375
128.0,15.625,48.0,50.0
2.1250362580715887e-16,2.1250362580715887e-16,2.5673907444456745e-16,2.5673907444456745e-16
1.625,0.76171875,8.8125,8.75
129.0,0.64453125,0.828125,0.77734375
5.40625,1.75,1.53125,1.1328125
3.84375,1.359375,2.078125,1.421875
54.5,1.4609375,1.6640625,1.7734375
57.0,1.65625,2.234375,1.9375
29.0,1.890625,2.46875,2.046875
16.375,3.28125,7.15625,8.625
62.75,4.28125,5.5625,9.125
13.8125,4.09375,9.125,9.4375
17.75,3.265625,5.1875,7.21875
34.0,3.34375,14.25,14.0625
40.75,18.125,12.875,29.375
38.5,2.125,5.40625,4.25
18.875,3.125,6.71875,7.28125
82.0,3.875,8.4375,9.5625
35.25,7.9375,11.375,17.375
69.0,5.3125,13.9375,15.3125
45.5,4.21875,16.625,16.0
32.75,8.0625,9.6875,13.6875
29.5,8.3125,8.375,12.5625
44.0,6.25,12.6875,14.4375
47.75,6.8125,18.625,13.5625
48.5,8.0,18.25,13.6875
30.875,11.0,18.25,11.4375
39.25,9.0,20.375,15.375
44.5,23.5,17.75,16.5
20.625,22.0,14.6875,15.125
18.0,13.375,16.25,16.25
44.0,5.5,22.375,21.25
0.318359375,0.302734375,0.3984375,0.3671875
8.978549240895584e-20,8.978549240895584e-20,1.2790197503539935e-19,1.2790197503539935e-19
1.6328125,0.76953125,9.0,8.875
129.0,0.64453125,0.828125,0.78515625
5.5625,1.75,1.5390625,1.125
4.0625,1.3671875,2.09375,1.4296875
54.75,1.40625,1.625,1.7734375
57.0,1.6796875,2.25,1.9609375
29.0,1.8984375,2.46875,2.046875
16.5,3.28125,7.15625,8.5625
62.75,4.25,5.53125,9.125
13.9375,4.125,9.1875,9.4375
17.875,3.25,5.25,7.28125
33.75,3.421875,14.3125,14.0
40.75,18.125,12.875,29.375
37.5,2.09375,5.34375,4.21875
18.25,3.21875,7.0625,7.6875
80.5,3.9375,9.25,10.4375
36.0,8.4375,12.875,19.375
67.0,5.40625,15.375,16.75
49.0,4.6875,18.25,18.25
33.25,9.125,10.6875,15.625
30.375,9.25,10.4375,15.6875
46.5,7.15625,15.5625,17.375
46.75,7.1875,21.125,16.125
47.5,10.1875,20.75,14.8125
25.375,13.0625,20.375,13.375
36.0,10.9375,24.5,19.125
36.5,27.5,19.5,21.625
15.8125,29.375,16.75,23.0
30.5,22.125,31.0,28.125
51.5,10.75,45.75,46.25
39.5,43.25,102.5,140.0
7.877406409464993e-20,7.877406409464993e-20,1.0503208545953324e-19,1.0503208545953324e-19
0.028564453125,0.02783203125,0.2236328125,0.22265625
112.5,0.86328125,1.1796875,0.71875
8.5,0.94140625,1.125,0.94140625
4.6875,0.91796875,1.7109375,1.5546875
39.25,1.1328125,1.3671875,1.6171875
36.25,1.59375,2.609375,2.78125
19.125,1.6953125,2.15625,2.15625
15.875,2.796875,5.28125,6.84375
49.25,4.21875,4.5,7.875
9.3125,3.671875,6.3125,7.125
12.125,3.1875,4.125,5.90625
20.375,3.421875,12.0625,12.125
37.25,15.4375,11.4375,24.875
19.0,2.328125,4.1875,2.96875
10.5625,2.84375,5.90625,7.125
57.0,3.875,8.75,9.9375
32.25,8.4375,12.8125,18.75
48.0,7.59375,12.9375,17.375
43.5,5.25,17.375,18.375
24.5,14.625,7.59375,15.875
24.375,10.375,10.9375,14.0625
36.75,9.375,18.0,23.375
47.75,9.75,25.25,17.25
51.5,13.25,24.75,16.0
24.25,13.75,18.75,14.0
33.0,12.375,27.125,20.125
34.75,18.25,18.0,17.875
16.0,29.625,17.25,27.75
34.0,24.0,35.25,31.75
54.0,10.9375,39.0,45.25
40.5,50.75,100.5,142.0
8.766791004082009e-20,8.766791004082009e-20,1.3721933745519665e-19,1.3721933745519665e-19
34.5,7.4375,430.0,430.0
0.216796875,0.2119140625,0.291015625,0.28515625
12.0,1.4609375,1.78125,0.9296875
10.9375,1.1015625,1.8359375,1.375
44.0,1.046875,1.71875,1.765625
55.5,1.6953125,2.015625,1.8203125
25.625,1.53125,2.265625,2.015625
10.75,2.890625,6.5,7.65625
50.0,4.96875,4.71875,8.8125
15.125,3.890625,6.96875,8.25
12.3125,3.234375,4.34375,6.4375
28.625,3.203125,13.125,13.375
35.5,17.875,12.5,28.5
31.625,2.484375,5.53125,3.859375
17.125,2.875,6.28125,7.71875
59.75,4.03125,9.3125,11.125
33.25,10.25,12.3125,21.25
54.0,5.28125,18.0,20.25
50.0,5.59375,18.75,18.625
28.625,8.6875,11.25,16.0
24.875,9.8125,11.5625,16.625
46.75,6.21875,20.75,19.375
43.25,4.1875,19.625,18.0
48.0,10.4375,21.125,14.8125
25.25,12.875,19.625,13.5
33.0,11.1875,23.75,20.5
34.5,27.875,22.25,20.25
18.375,21.0,12.0625,23.5
39.75,14.5625,29.0,24.5
51.25,8.8125,44.0,44.0
41.75,47.75,99.0,140.0
8.893845946170154e-20,8.893845946170154e-20,1.2790197503539935e-19,1.2790197503539935e-19
33.25,6.59375,364.0,364.0
128.0,2.84375,2.421875,1.390625
0.69140625,0.25390625,0.365234375,0.345703125
15.1875,1.03125,2.375,1.9765625
39.25,1.03125,1.53125,1.4609375
51.25,1.796875,2.40625,2.21875
25.125,1.5078125,2.296875,1.9609375
13.375,3.203125,7.40625,8.8125
53.0,5.28125,5.0625,9.375
15.125,4.46875,8.375,9.3125
14.5,3.359375,4.8125,6.84375
29.875,3.734375,13.9375,14.125
38.0,18.375,12.4375,29.0
28.125,2.359375,5.65625,4.21875
16.375,2.84375,5.9375,7.40625
57.5,3.671875,9.1875,10.5
33.25,10.3125,12.0625,21.0
53.5,4.75,16.875,18.375
47.75,6.5,18.25,19.0
28.5,8.375,11.125,16.0
25.0,9.625,10.375,16.375
48.0,7.53125,22.75,18.75
40.75,4.28125,17.625,17.125
46.25,10.125,20.875,15.25
24.125,11.8125,19.375,12.9375
30.75,8.625,24.5,21.125
37.75,32.25,25.375,20.375
16.875,21.75,11.1875,21.625
38.25,13.5,29.125,24.5
50.0,9.75,41.25,41.75
43.0,45.5,99.0,138.0
8.978549240895584e-20,8.978549240895584e-20,1.3044307387716225e-19,1.3044307387716225e-19
32.75,6.1875,326.0,326.0
216.0,2.890625,2.515625,1.1328125
38.5,0.62109375,1.515625,1.2421875
0.119140625,0.10546875,0.1376953125,0.1279296875
25.25,0.73046875,1.59375,1.375
53.0,1.671875,2.5625,2.203125
25.25,1.5390625,2.515625,2.109375
12.875,3.078125,7.40625,8.6875
50.25,5.21875,5.125,9.5
16.25,4.3125,8.1875,9.4375
14.3125,3.328125,4.78125,6.96875
30.25,3.46875,13.875,13.8125
37.5,18.125,12.5,28.75
28.375,2.5,5.40625,3.921875
15.375,2.78125,5.71875,7.125
57.5,3.671875,8.75,9.9375
32.5,10.125,11.5625,20.375
52.25,4.90625,16.375,18.0
47.5,5.1875,17.625,18.125
28.625,7.75,11.5625,15.75
25.25,9.5,10.5625,16.25
47.5,7.40625,22.125,18.875
42.5,4.1875,18.75,17.75
47.0,9.5,20.75,15.3125
25.375,12.625,20.0,13.0625
32.0,9.375,24.25,20.625
37.75,34.25,25.5,21.0
17.625,22.0,11.0625,23.625
40.25,13.625,28.0,24.0
52.75,9.4375,44.0,43.75
40.5,45.5,100.5,139.0
9.063252535621014e-20,9.063252535621014e-20,1.3298417271892515e-19,1.3298417271892515e-19
32.25,6.125,306.0,304.0
276.0,2.140625,1.859375,0.9765625
58.0,0.9609375,1.46875,1.1875
39.75,1.421875,3.921875,4.5625
0.181640625,0.1162109375,0.1572265625,0.13671875
37.25,1.46875,1.859375,1.8125
23.125,1.4296875,2.3125,1.9375
11.875,3.234375,7.0625,8.4375
50.25,5.46875,4.84375,9.375
16.0,4.25,7.5625,9.0
13.75,3.484375,4.5,6.875
29.5,3.65625,13.9375,13.9375
37.25,18.125,12.75,29.0
29.5,2.59375,5.125,3.703125
16.25,2.875,5.71875,7.21875
55.75,3.734375,8.8125,10.375
33.0,10.625,11.25,20.75
51.25,4.8125,17.5,19.0
49.25,5.78125,18.375,18.5
28.875,7.65625,12.1875,15.875
24.875,9.875,10.9375,16.625
48.25,7.625,23.25,18.875
42.0,4.25,18.625,18.0
47.25,10.0,20.375,14.6875
24.75,12.4375,19.125,13.0625
31.0,9.4375,23.75,20.875
37.5,34.5,26.375,20.375
18.125,21.125,11.0625,23.875
41.75,12.25,28.125,24.5
53.25,9.0625,44.0,43.5
41.0,46.0,100.5,139.0
8.893845946170154e-20,8.893845946170154e-20,1.2790197503539935e-19,1.2790197503539935e-19
32.25,5.90625,302.0,302.0
286.0,1.859375,1.7734375,1.1484375
61.25,1.390625,2.21875,1.5078125
43.5,1.609375,5.0625,5.1875
3.734375,1.4296875,2.6875,3.125
0.1337890625,0.099609375,0.11962890625,0.10205078125
7.59375,1.4921875,1.6484375,2.1875
10.3125,2.625,5.78125,6.625
50.0,4.96875,4.21875,8.1875
14.875,3.828125,6.625,7.8125
12.375,3.15625,4.09375,6.0625
29.25,3.515625,12.75,12.875
37.0,17.75,12.125,27.875
30.0,2.296875,5.25,3.78125
16.625,3.046875,6.125,7.90625
57.0,3.96875,9.875,11.5
33.0,10.375,11.625,20.875
51.75,4.96875,17.75,19.125
49.0,5.3125,18.5,18.25
28.375,7.90625,12.0,15.625
24.625,9.6875,10.9375,16.625
47.25,7.28125,22.125,18.375
41.25,4.21875,19.5,18.75
48.0,10.1875,20.375,14.25
24.375,12.6875,19.0,12.5
30.375,9.125,23.625,20.75
35.25,30.5,23.375,20.25
19.125,19.375,10.3125,22.25
39.25,12.0,28.75,24.875
50.0,9.0,41.5,42.25
42.0,45.5,100.0,139.0
8.978549240895584e-20,8.978549240895584e-20,1.2874900798265365e-19,1.2874900798265365e-19
32.25,6.0,302.0,302.0
290.0,1.859375,1.734375,0.9921875
57.5,1.2578125,2.0625,1.4765625
40.0,1.6796875,5.15625,5.09375
10.375,0.89453125,2.421875,2.640625
19.375,1.1015625,1.828125,1.765625
0.13671875,0.125,0.09619140625,0.0751953125
8.375,2.28125,4.3125,5.1875
49.0,4.1875,3.625,6.84375
13.1875,3.5,5.25,6.4375
10.75,2.65625,3.828125,5.3125
28.625,3.1875,11.5,11.75
36.5,17.5,11.625,27.0
30.625,2.21875,5.375,3.796875
17.375,3.109375,6.4375,8.375
57.25,3.9375,10.25,11.9375
33.0,10.625,11.8125,21.125
51.75,4.90625,18.0,19.375
49.0,5.5625,18.375,18.375
28.5,7.90625,12.3125,16.0
24.75,9.6875,11.125,16.625
47.0,7.53125,22.625,18.75
41.75,4.21875,19.75,18.875
48.75,10.5,20.75,14.25
24.75,12.8125,18.75,12.25
30.75,9.375,23.625,20.375
35.75,31.375,24.375,20.125
18.75,20.25,10.625,23.125
40.5,12.1875,29.5,25.375
51.25,8.875,42.0,42.75
40.75,45.25,99.5,138.0
8.851494298807439e-20,8.851494298807439e-20,1.2874900798265365e-19,1.2874900798265365e-19
32.25,6.125,300.0,300.0
292.0,2.0,1.8046875,1.0234375
57.75,1.1015625,2.078125,1.546875
40.5,1.6875,5.25,5.1875
9.375,0.97265625,2.171875,2.609375
16.25,0.9609375,1.96875,1.9140625
13.375,1.4921875,2.234375,2.375
0.06640625,0.060546875,0.04248046875,0.03955078125
54.0,3.8125,2.96875,5.65625
10.0,3.140625,4.59375,5.8125
9.5625,2.734375,3.53125,4.71875
28.875,2.96875,10.75,10.9375
37.0,17.0,11.6875,26.5
30.625,2.0625,5.125,3.71875
18.0,3.15625,6.625,8.625
57.0,3.859375,10.375,11.875
33.25,10.25,12.0625,21.125
51.75,4.8125,17.875,19.125
48.75,5.59375,18.875,18.75
28.5,7.96875,12.0625,15.6875
24.5,9.75,10.6875,16.25
47.0,7.46875,23.375,18.875
41.75,4.28125,19.75,18.875
48.5,10.1875,20.25,14.0625
24.875,13.0625,19.25,12.1875
30.875,9.1875,23.5,20.25
35.75,30.375,24.125,19.875
19.0,19.375,10.375,21.875
39.5,11.625,29.75,25.5
50.0,9.25,41.5,42.25
40.25,44.25,100.5,138.0
8.724439356719293e-20,8.724439356719293e-20,1.2790197503539935e-19,1.2790197503539935e-19
32.25,6.21875,302.0,302.0
292.0,2.078125,1.8359375,1.046875
56.25,1.0,1.953125,1.5703125
38.5,1.8125,5.4375,5.1875
14.125,1.171875,2.078125,2.734375
23.75,1.078125,2.578125,2.421875
4.46875,1.6171875,2.125,2.09375
20.875,1.03125,2.515625,2.25
0.06494140625,0.053955078125,0.06591796875,0.0576171875
11.125,1.890625,2.15625,2.296875
5.71875,1.3984375,2.53125,2.53125
27.25,2.53125,7.3125,6.8125
37.5,14.9375,10.5625,23.25
32.5,1.953125,5.3125,4.0
18.875,3.15625,7.65625,9.625
57.25,4.03125,11.5625,13.3125
33.75,10.125,13.0,21.875
52.0,4.6875,18.375,19.625
49.0,5.78125,18.375,18.25
29.75,6.9375,12.4375,15.0
24.125,9.5625,11.625,16.125
48.25,8.25,24.625,19.375
43.0,4.21875,19.75,18.75
49.75,10.9375,21.125,14.375
25.625,13.5,20.375,13.125
33.25,10.1875,23.25,19.875
36.75,31.75,25.125,21.0
19.125,20.125,10.625,22.375
39.75,12.0,29.875,25.75
52.0,9.0,43.25,43.25
40.0,44.5,99.5,138.0
9.020900888258299e-20,9.020900888258299e-20,1.2620790914089075e-19,1.2620790914089075e-19
32.25,5.9375,300.0,300.0
292.0,2.125,1.9453125,1.1953125
56.75,1.0703125,1.9921875,1.546875
39.25,1.71875,5.03125,4.96875
12.375,1.0703125,1.6328125,2.0625
20.75,1.3671875,2.796875,2.53125
9.875,1.703125,4.125,4.4375
14.6875,2.203125,3.578125,4.53125
26.875,5.375,3.3125,7.71875
0.031494140625,0.0302734375,0.1416015625,0.1396484375
8.4375,2.15625,2.203125,2.765625
27.75,2.546875,8.3125,8.375
38.25,15.8125,11.0625,24.875
32.25,2.09375,5.15625,3.625
19.0,3.28125,7.5,9.75
57.75,3.953125,11.125,12.9375
34.25,10.5,12.4375,21.875
51.5,4.78125,18.5,20.125
50.5,5.59375,19.0,18.875
30.0,7.4375,12.75,15.875
24.625,9.6875,11.5625,16.5
47.75,7.90625,23.375,19.0
42.0,4.15625,19.125,18.5
48.75,10.9375,20.625,14.3125
25.0,13.3125,19.875,13.8125
32.5,10.5,23.375,20.375
38.0,34.75,26.75,21.25
19.75,19.75,10.625,22.75
40.25,11.5625,29.0,24.75
49.5,9.25,44.0,45.0
39.75,45.5,103.5,142.0
8.978549240895584e-20,8.978549240895584e-20,1.2790197503539935e-19,1.2790197503539935e-19
32.25,5.96875,300.0,300.0
294.0,2.140625,1.828125,1.046875
56.25,1.0625,2.03125,1.5546875
39.75,1.6484375,5.03125,4.9375
11.75,1.0234375,1.578125,1.953125
19.625,1.5234375,3.109375,2.78125
12.9375,1.9375,5.25,5.53125
12.5625,2.828125,4.71875,6.3125
35.75,6.53125,5.46875,11.1875
7.5,2.1875,2.859375,4.0625
0.037109375,0.031982421875,0.039794921875,0.036865234375
29.375,2.1875,6.84375,7.375
42.25,15.9375,10.125,23.625
35.75,2.140625,5.125,3.59375
21.0,3.453125,7.375,9.625
58.5,3.984375,10.75,12.625
34.25,10.8125,12.3125,22.0
52.5,4.59375,18.875,20.25
49.75,5.65625,18.875,18.875
29.875,7.46875,12.875,16.125
24.75,9.9375,11.625,16.5
48.0,7.75,23.375,19.0
42.25,4.28125,19.0,18.5
48.75,10.625,20.875,14.5
25.375,13.3125,19.375,13.0625
32.25,10.0625,23.375,20.25
37.0,33.5,25.875,20.875
19.25,19.75,10.6875,22.875
40.25,11.9375,28.875,24.625
51.25,9.1875,43.75,44.25
39.25,44.0,100.0,138.0
8.978549240895584e-20,8.978549240895584e-20,1.2790197503539935e-19,1.2790197503539935e-19
32.0,5.96875,300.0,298.0
292.0,2.25,2.046875,1.203125
57.5,1.1484375,2.03125,1.5234375
39.25,1.6875,5.03125,4.9375
12.3125,0.98828125,1.6015625,1.9453125
20.25,1.59375,3.1875,2.828125
12.25,1.953125,5.28125,5.71875
14.125,2.875,5.375,6.75
35.75,6.59375,6.8125,12.5625
5.90625,2.359375,4.4375,5.375
10.8125,1.09375,3.484375,3.140625
0.080078125,0.0751953125,0.050048828125,0.042236328125
46.0,15.4375,9.5,22.25
38.75,2.078125,5.03125,3.546875
22.875,3.203125,7.4375,9.625
59.5,4.1875,10.875,13.1875
35.5,11.0625,12.0,22.0
52.75,4.71875,19.0,20.5
50.0,5.625,18.75,18.875
30.25,7.65625,12.875,16.25
25.75,10.0,11.9375,16.125
48.0,7.6875,23.5,19.25
42.75,4.25,19.125,18.75
49.75,10.8125,21.125,14.375
25.0,12.75,19.5,13.25
32.75,10.1875,23.375,20.375
37.25,33.75,26.0,21.25
19.625,19.75,10.8125,23.0
41.25,11.875,29.375,25.375
53.25,9.3125,44.75,45.0
